row_id,filename,class,xmin,ymin,xmax,ymax,z_true
24658,004569.txt,Car,743.93,163.27,889.27,211.88,22.5
24659,004570.txt,Car,505.78,178.45,551.62,212.19,33.29
24660,004570.txt,Pedestrian,742.38,167.83,748.38,198.47,41.4
24661,004571.txt,Car,165.76,192.28,443.14,362.91,7.89
24662,004571.txt,Car,487.68,173.43,577.21,255.04,15.78
24663,004571.txt,Car,492.51,174.44,561.65,231.71,21.61
24664,004571.txt,Car,599.68,174.45,642.41,217.31,26.12
24665,004571.txt,Car,368.76,181.41,453.66,228.66,24.67
24666,004571.txt,Car,568.3,175.85,609.54,209.8,34.11
24667,004572.txt,Car,885.56,188.8,1241.0,374.0,5.99
24668,004572.txt,Car,0.0,181.03,387.44,374.0,6.74
24669,004572.txt,Car,322.43,184.31,478.48,289.43,12.13
24670,004572.txt,Car,762.4,178.92,936.45,284.03,12.78
24671,004572.txt,Car,439.32,170.91,530.64,243.13,19.64
24672,004572.txt,Car,528.85,174.72,598.22,222.63,26.49
24673,004572.txt,Car,732.11,174.67,807.25,238.49,20.26
24674,004572.txt,Car,648.54,173.85,709.47,205.95,36.86
24675,004572.txt,Truck,802.3,139.82,848.77,178.07,72.48
24676,004573.txt,Car,205.82,186.3,313.46,236.08,26.38
24677,004573.txt,Car,315.93,184.22,366.26,209.22,51.77
24678,004574.txt,Car,597.43,175.07,625.53,202.13,46.35
24679,004574.txt,Truck,627.32,162.39,668.63,193.11,73.81
24680,004574.txt,Misc,89.09,156.33,211.47,240.74,26.47
24681,004574.txt,Van,395.45,176.23,440.53,205.83,50.81
24682,004575.txt,Car,105.7,199.36,201.5,238.65,30.52
24683,004575.txt,Car,33.03,198.18,140.42,240.21,30.3
24684,004576.txt,Car,591.53,175.9,614.39,197.92,56.61
24685,004576.txt,Truck,621.78,161.23,653.25,190.78,76.52
24686,004576.txt,Misc,300.4,167.97,351.12,211.42,47.48
24687,004576.txt,Car,277.01,187.13,345.93,223.33,34.7
24688,004576.txt,Van,354.15,176.91,395.77,204.68,58.31
24689,004577.txt,Car,664.95,174.17,690.87,191.78,62.15
24690,004577.txt,Van,717.34,162.62,773.99,207.7,35.49
24691,004577.txt,Car,798.85,175.59,864.85,202.91,41.09
24692,004578.txt,Car,184.39,192.28,399.17,312.34,11.16
24693,004578.txt,Car,878.0,189.7,1241.0,374.0,6.21
24694,004578.txt,Car,347.4,186.45,467.98,258.01,16.77
24695,004578.txt,Car,770.39,182.17,942.62,291.18,11.78
24696,004578.txt,Car,413.76,184.86,504.74,236.25,22.19
24697,004578.txt,Car,719.64,177.82,830.28,251.09,17.0
24698,004578.txt,Car,515.5,178.99,554.61,208.09,38.02
24699,004578.txt,Car,703.52,177.24,776.0,231.42,22.03
24700,004578.txt,Car,695.79,175.88,749.41,218.58,27.51
24701,004579.txt,Truck,598.31,137.92,653.51,199.73,46.86
24702,004579.txt,Car,381.89,176.66,416.16,195.73,62.32
24703,004580.txt,Pedestrian,401.41,157.86,445.08,309.14,8.47
24704,004581.txt,Car,530.5,173.59,553.12,193.57,62.23
24705,004581.txt,Truck,567.31,161.56,595.04,191.0,76.74
24706,004581.txt,Car,5.66,202.08,106.5,237.11,36.4
24707,004581.txt,Tram,471.49,161.0,513.82,193.07,80.79
24708,004582.txt,Car,576.35,172.02,601.71,192.11,47.54
24709,004582.txt,Car,546.63,170.34,569.34,188.41,57.29
24710,004583.txt,Cyclist,776.67,175.47,838.45,259.1,16.18
24711,004583.txt,Cyclist,496.71,176.9,568.67,293.7,11.21
24712,004583.txt,Pedestrian,605.25,184.81,621.25,222.3,34.54
24713,004583.txt,Pedestrian,56.84,177.54,75.34,240.19,22.57
24714,004583.txt,Pedestrian,76.81,182.48,97.48,236.44,22.21
24715,004583.txt,Cyclist,551.01,181.21,585.29,220.28,34.44
24716,004583.txt,Pedestrian,234.49,181.45,256.49,237.36,24.04
24717,004583.txt,Pedestrian,228.07,184.57,246.07,232.33,24.62
24718,004583.txt,Pedestrian,537.77,176.64,556.11,219.74,29.52
24719,004583.txt,Pedestrian,565.4,184.94,583.73,227.97,29.63
24720,004584.txt,Car,522.28,160.8,560.55,196.82,31.64
24721,004584.txt,Pedestrian,980.45,154.71,1010.94,221.48,20.36
24722,004584.txt,Pedestrian,992.58,154.4,1016.2,219.78,20.6
24723,004584.txt,Van,1170.59,153.63,1223.0,216.51,21.92
24724,004584.txt,Car,542.15,167.0,573.0,192.49,40.2
24725,004584.txt,Car,582.87,165.29,602.31,181.26,69.56
24726,004585.txt,Car,999.39,172.65,1219.98,247.84,14.36
24727,004585.txt,Truck,748.13,81.85,1041.22,200.7,27.47
24728,004585.txt,Car,113.07,187.14,208.17,239.53,23.07
24729,004585.txt,Van,0.0,179.65,76.54,289.33,13.68
24730,004586.txt,Car,584.69,181.31,659.6,242.33,20.94
24731,004586.txt,Car,226.79,186.08,309.1,231.15,26.25
24732,004586.txt,Car,298.86,186.77,393.13,239.07,23.51
24733,004587.txt,Car,553.38,185.59,722.91,345.88,8.8
24734,004587.txt,Car,0.0,181.49,318.09,374.0,3.98
24735,004587.txt,Truck,749.62,0.0,1241.0,374.0,6.76
24736,004587.txt,Van,247.37,128.1,490.5,303.46,11.67
24737,004587.txt,Car,415.41,179.57,516.21,244.37,18.57
24738,004587.txt,Van,465.81,166.61,531.58,222.34,25.02
24739,004587.txt,Car,694.09,177.37,755.45,218.02,27.69
24740,004587.txt,Van,670.46,164.1,723.36,205.53,35.88
24741,004588.txt,Pedestrian,350.33,181.28,388.33,267.57,14.14
24742,004588.txt,Tram,0.0,113.44,342.48,241.48,23.15
24743,004588.txt,Tram,341.52,119.86,441.69,222.96,26.08
24744,004588.txt,Tram,431.61,111.22,618.7,215.32,27.95
24745,004588.txt,Tram,593.79,114.53,691.99,208.35,29.82
24746,004588.txt,Tram,662.89,108.49,933.03,199.25,32.75
24747,004588.txt,Pedestrian,233.28,192.82,268.95,281.78,12.67
24748,004589.txt,Car,49.67,180.32,296.71,255.88,15.62
24749,004590.txt,Car,571.14,175.35,635.1,235.95,20.27
24750,004590.txt,Car,0.0,208.16,67.01,279.73,17.42
24751,004591.txt,Car,590.61,183.56,606.8,196.42,74.12
24752,004592.txt,Car,364.46,177.98,527.12,291.17,13.66
24753,004592.txt,Car,506.41,178.06,572.52,229.59,24.52
24754,004592.txt,Car,581.75,178.79,607.51,198.98,53.44
24755,004592.txt,Car,996.08,123.5,1241.0,244.39,10.99
24756,004593.txt,Car,0.0,164.97,187.77,374.0,6.19
24757,004593.txt,Car,0.0,190.89,293.92,327.6,8.41
24758,004593.txt,Car,378.59,176.01,519.62,219.63,24.42
24759,004593.txt,Car,689.94,171.78,853.15,228.54,20.2
24760,004593.txt,Car,674.78,163.68,819.08,220.36,23.58
24761,004593.txt,Car,432.31,174.62,528.99,206.86,34.58
24762,004593.txt,Car,463.61,174.65,543.79,200.48,40.67
24763,004594.txt,Pedestrian,543.64,154.01,602.12,306.59,8.67
24764,004595.txt,Pedestrian,972.54,137.35,1064.87,318.81,7.74
24765,004596.txt,Car,573.56,185.24,611.6,223.4,33.81
24766,004596.txt,Car,0.0,193.15,198.15,322.35,11.04
24767,004596.txt,Car,287.6,188.72,379.52,246.37,22.25
24768,004596.txt,Car,405.58,189.24,458.33,220.11,35.13
24769,004597.txt,Van,0.0,112.84,147.5,286.12,10.66
24770,004597.txt,Pedestrian,994.72,146.46,1089.72,315.81,7.78
24771,004598.txt,Car,1237.51,157.99,1241.0,335.42,0.18
24772,004598.txt,Car,0.0,202.75,371.8,374.0,4.94
24773,004598.txt,Car,453.42,178.62,514.51,234.12,21.91
24774,004598.txt,Car,625.39,166.42,693.82,231.57,22.17
24775,004598.txt,Car,496.01,179.33,531.72,210.31,35.6
24776,004599.txt,Car,589.31,176.42,616.26,203.06,46.98
24777,004599.txt,Car,158.67,195.75,306.79,268.75,17.33
24778,004599.txt,Car,416.78,182.23,458.15,213.59,41.18
24779,004599.txt,Car,552.61,179.56,572.74,199.26,61.97
24780,004600.txt,Car,675.1,188.2,762.33,256.09,19.69
24781,004601.txt,Car,107.21,186.25,292.14,279.17,15.88
24782,004601.txt,Car,321.21,184.35,412.33,231.01,25.31
24783,004601.txt,Tram,705.03,154.49,741.34,188.77,82.15
24784,004601.txt,Car,398.48,175.65,460.72,219.14,32.05
24785,004601.txt,Car,438.55,183.04,483.74,213.04,37.13
24786,004601.txt,Car,459.72,177.3,507.01,209.34,41.96
24787,004602.txt,Pedestrian,453.61,180.52,482.9,246.81,17.79
24788,004602.txt,Pedestrian,335.06,167.52,385.57,293.26,10.17
24789,004602.txt,Pedestrian,423.66,173.43,456.03,268.7,13.25
24790,004602.txt,Pedestrian,708.91,166.16,734.39,243.09,18.61
24791,004602.txt,Pedestrian,728.57,168.25,755.02,241.14,18.68
24792,004603.txt,Car,50.16,201.55,336.03,333.98,10.55
24793,004603.txt,Car,887.86,184.87,1241.0,374.0,4.57
24794,004603.txt,Car,755.86,178.16,969.17,318.67,10.17
24795,004603.txt,Car,290.28,191.45,413.88,268.62,16.3
24796,004603.txt,Car,694.41,181.23,783.18,240.12,19.91
24797,004603.txt,Car,411.98,186.09,490.53,233.24,25.47
24798,004603.txt,Car,672.41,181.87,740.15,226.98,25.75
24799,004603.txt,Car,489.25,179.79,526.88,209.26,40.47
24800,004603.txt,Car,654.42,175.42,699.78,209.33,34.26
24801,004603.txt,Car,535.09,175.3,585.05,192.53,64.75
24802,004604.txt,Car,591.25,186.08,671.11,252.28,17.05
24803,004604.txt,Car,212.27,184.75,319.3,237.48,24.23
24804,004604.txt,Cyclist,864.64,172.04,981.32,256.43,14.89
24805,004604.txt,Van,678.8,159.16,752.71,232.19,23.36
24806,004604.txt,Pedestrian,458.87,171.66,483.54,253.71,16.81
24807,004604.txt,Van,343.5,176.81,403.89,214.66,35.0
24808,004604.txt,Car,420.54,180.19,521.05,228.93,25.51
24809,004604.txt,Car,453.62,183.69,546.81,217.68,31.78
24810,004604.txt,Car,490.42,182.66,558.91,211.85,39.03
24811,004604.txt,Car,523.38,180.82,573.76,200.83,52.58
24812,004604.txt,Car,579.55,181.55,623.23,221.56,29.56
24813,004604.txt,Car,338.75,179.38,394.26,204.87,44.28
24814,004605.txt,Pedestrian,783.95,151.84,856.56,296.7,8.83
24815,004606.txt,Truck,629.96,131.41,693.03,201.27,42.08
24816,004606.txt,Car,210.46,178.97,280.72,211.21,37.65
24817,004606.txt,Car,263.18,179.94,325.89,205.35,43.16
24818,004606.txt,Car,315.83,178.28,370.2,200.33,50.63
24819,004607.txt,Car,568.18,177.04,618.47,225.72,25.72
24820,004607.txt,Van,812.21,164.55,851.83,186.78,60.79
24821,004607.txt,Van,855.19,160.17,915.11,191.02,49.28
24822,004607.txt,Truck,915.98,144.28,1013.56,191.78,38.54
24823,004608.txt,Car,557.99,208.54,592.22,243.48,36.86
24824,004608.txt,Misc,679.09,208.58,699.77,231.72,54.99
24825,004609.txt,Car,229.12,188.02,429.23,303.65,12.06
24826,004609.txt,Car,365.59,185.57,482.33,264.03,17.28
24827,004609.txt,Car,702.13,174.79,755.92,220.07,31.05
24828,004609.txt,Car,435.38,189.87,515.43,241.56,22.11
24829,004609.txt,Car,474.3,185.52,537.19,229.26,26.85
24830,004609.txt,Car,0.0,195.8,78.87,266.03,16.71
24831,004610.txt,Car,0.0,199.18,110.25,374.0,5.63
24832,004610.txt,Car,464.4,189.15,532.66,232.58,26.75
24833,004610.txt,Car,80.87,198.14,317.41,322.28,12.02
24834,004610.txt,Car,344.46,194.99,433.21,247.61,22.8
24835,004610.txt,Car,629.25,180.78,659.68,207.37,44.55
24836,004610.txt,Car,710.86,170.44,807.52,200.41,37.52
24837,004610.txt,Car,705.56,163.16,788.98,198.69,40.59
24838,004610.txt,Van,896.6,150.09,987.45,183.18,46.99
24839,004611.txt,Car,594.99,175.28,622.31,201.58,47.64
24840,004611.txt,Truck,624.11,161.57,661.34,192.19,74.04
24841,004611.txt,Van,233.58,176.39,330.78,228.96,29.58
24842,004612.txt,Car,585.85,179.98,617.52,205.09,38.41
24843,004612.txt,Car,532.2,177.55,562.11,200.37,45.76
24844,004612.txt,Van,603.2,164.89,624.08,193.48,60.0
24845,004612.txt,Car,0.0,177.79,73.41,236.16,18.6
24846,004613.txt,Car,524.74,180.94,557.57,207.87,41.46
24847,004613.txt,Car,400.06,180.98,501.21,256.34,17.93
24848,004613.txt,Cyclist,410.44,182.4,429.09,211.95,40.01
24849,004614.txt,Car,590.99,174.87,637.57,218.94,27.65
24850,004614.txt,Car,1035.05,174.03,1241.0,374.0,5.34
24851,004614.txt,Car,841.56,177.22,1115.69,324.14,8.95
24852,004614.txt,Car,451.82,182.78,496.63,210.12,38.97
24853,004614.txt,Car,0.0,202.94,185.41,364.96,7.75
24854,004614.txt,Car,703.18,170.69,842.53,230.97,19.75
24855,004614.txt,Car,668.19,174.15,771.01,215.54,26.43
24856,004614.txt,Van,643.84,166.36,718.96,201.38,41.07
24857,004614.txt,Car,415.12,176.01,458.78,203.19,46.99
24858,004614.txt,Car,440.74,174.91,475.75,197.91,53.59
24859,004614.txt,Car,495.66,177.13,519.54,191.43,76.47
24860,004614.txt,Car,393.75,177.69,421.33,197.73,54.73
24861,004615.txt,Car,580.87,176.69,598.54,190.69,67.48
24862,004615.txt,Car,437.89,179.63,485.74,211.36,35.87
24863,004616.txt,Car,586.21,182.77,641.87,228.43,23.73
24864,004616.txt,Car,0.0,144.58,193.77,374.0,5.16
24865,004616.txt,Car,92.87,155.7,339.67,360.32,8.38
24866,004616.txt,Car,302.7,183.04,460.53,259.68,15.96
24867,004616.txt,Car,366.06,169.0,505.12,244.98,18.9
24868,004616.txt,Car,423.55,184.16,533.47,227.38,25.84
24869,004616.txt,Car,494.06,178.85,556.74,205.13,42.87
24870,004616.txt,Van,678.65,151.02,782.53,240.61,22.2
24871,004616.txt,Car,651.29,181.53,679.45,204.75,46.4
24872,004616.txt,Car,588.96,178.67,623.91,209.91,37.25
24873,004616.txt,Van,315.83,165.9,403.6,230.35,26.38
24874,004617.txt,Car,402.5,187.62,523.29,241.75,20.79
24875,004617.txt,Car,610.45,175.88,675.48,211.23,32.47
24876,004617.txt,Van,0.0,173.35,223.55,261.74,18.12
24877,004617.txt,Van,0.0,119.08,380.36,374.0,8.06
24878,004617.txt,Car,417.32,180.87,480.49,216.95,35.06
24879,004617.txt,Van,548.26,171.46,577.79,198.56,64.7
24880,004617.txt,Car,640.21,172.91,684.17,199.47,42.52
24881,004617.txt,Car,694.5,173.12,715.17,190.76,61.17
24882,004618.txt,Car,382.2,177.57,492.51,252.79,16.68
24883,004618.txt,Misc,644.85,180.99,676.89,215.87,35.16
24884,004619.txt,Pedestrian,1033.64,138.32,1144.98,369.0,5.1
24885,004619.txt,Pedestrian,614.1,131.11,670.77,281.51,9.6
24886,004619.txt,Pedestrian,680.03,146.76,734.69,278.0,9.54
24887,004619.txt,Pedestrian,775.02,149.77,823.68,260.17,10.58
24888,004620.txt,Car,295.14,169.57,487.45,310.76,10.82
24889,004620.txt,Car,859.67,221.56,1241.0,374.0,3.36
24890,004620.txt,Car,449.03,184.54,540.34,246.11,18.73
24891,004620.txt,Car,634.94,175.87,676.61,208.05,35.59
24892,004620.txt,Van,553.11,168.77,586.18,194.56,54.23
24893,004621.txt,Car,593.12,176.05,637.84,218.35,28.73
24894,004621.txt,Car,1155.76,156.02,1241.0,374.0,3.69
24895,004621.txt,Car,854.88,177.12,1170.21,374.0,7.46
24896,004621.txt,Car,777.86,164.57,1010.62,295.03,10.89
24897,004621.txt,Car,755.51,176.36,918.77,260.64,14.62
24898,004621.txt,Car,716.55,175.91,867.95,238.94,18.22
24899,004621.txt,Car,510.07,179.07,535.92,196.13,60.71
24900,004621.txt,Car,408.27,184.56,470.61,224.2,27.62
24901,004621.txt,Car,673.59,173.59,772.52,213.59,28.91
24902,004621.txt,Car,654.94,174.42,732.52,204.54,35.61
24903,004621.txt,Van,639.86,168.09,701.27,196.37,50.32
24904,004621.txt,Car,449.24,176.38,483.56,198.97,56.08
24905,004621.txt,Car,427.6,177.87,449.77,194.89,64.14
24906,004622.txt,Car,696.44,176.78,845.73,280.91,13.64
24907,004622.txt,Car,328.61,182.3,476.78,239.78,20.39
24908,004622.txt,Car,394.0,179.85,481.15,219.47,29.89
24909,004622.txt,Van,420.17,171.52,517.02,214.32,34.32
24910,004622.txt,Car,687.96,177.14,752.91,205.18,38.82
24911,004622.txt,Car,616.51,179.26,646.19,200.06,51.09
24912,004623.txt,Car,695.61,173.84,742.62,197.17,52.84
24913,004624.txt,Car,645.24,179.9,723.06,231.17,23.32
24914,004624.txt,Car,569.98,181.8,619.48,209.88,37.93
24915,004624.txt,Car,831.65,179.14,1022.55,254.42,15.72
24916,004624.txt,Car,1055.04,176.27,1241.0,254.35,14.89
24917,004624.txt,Car,528.62,179.52,580.04,201.89,52.93
24918,004624.txt,Cyclist,458.44,181.48,476.67,218.85,32.71
24919,004624.txt,Car,611.68,176.74,667.25,200.46,49.77
24920,004625.txt,Truck,405.29,105.91,537.03,244.49,21.86
24921,004625.txt,Car,542.82,180.7,568.94,203.79,54.78
24922,004625.txt,Car,351.04,183.2,384.0,202.6,60.65
24923,004625.txt,Car,584.35,179.14,621.74,216.39,34.0
24924,004626.txt,Car,274.45,184.68,358.11,237.87,22.86
24925,004626.txt,Car,195.28,184.25,266.78,241.67,22.81
24926,004626.txt,Van,0.0,171.59,215.15,289.72,13.36
24927,004627.txt,Pedestrian,480.94,133.38,581.27,369.0,4.84
24928,004627.txt,Pedestrian,25.08,158.83,94.08,309.07,8.87
24929,004628.txt,Car,536.95,176.05,556.23,194.08,68.52
24930,004629.txt,Truck,686.81,82.08,966.68,292.28,16.05
24931,004629.txt,Car,128.5,193.64,245.24,240.53,27.78
24932,004630.txt,Truck,587.68,157.05,620.71,192.81,64.29
24933,004630.txt,Car,0.0,187.46,154.89,262.5,18.23
24934,004630.txt,Cyclist,743.35,155.17,780.36,223.99,20.53
24935,004630.txt,Car,403.91,179.79,435.24,198.82,63.5
24936,004631.txt,Car,594.97,174.03,638.93,215.61,29.19
24937,004631.txt,Car,965.85,183.3,1241.0,374.0,5.61
24938,004631.txt,Car,807.87,165.57,1057.98,328.83,9.03
24939,004631.txt,Car,751.16,173.31,957.18,273.46,12.69
24940,004631.txt,Car,719.98,167.47,885.52,249.22,16.24
24941,004631.txt,Car,715.47,175.1,837.77,234.54,19.96
24942,004631.txt,Car,693.19,173.96,812.98,221.28,23.52
24943,004631.txt,Car,528.69,176.84,548.68,190.98,72.88
24944,004631.txt,Car,470.73,181.21,509.92,208.35,39.07
24945,004631.txt,Car,666.43,171.98,750.78,205.31,34.18
24946,004631.txt,Car,649.93,173.52,717.88,199.45,40.93
24947,004631.txt,Van,639.27,168.57,694.84,194.07,55.56
24948,004631.txt,Car,465.38,175.78,495.78,196.37,61.32
24949,004631.txt,Car,443.11,175.65,463.04,191.37,69.37
24950,004632.txt,Car,605.34,171.43,651.59,217.88,25.97
24951,004632.txt,Car,0.0,224.45,173.56,374.0,2.75
24952,004632.txt,Car,154.26,190.87,409.72,344.23,9.41
24953,004632.txt,Car,420.03,182.93,505.52,236.28,21.11
24954,004632.txt,Car,496.97,172.7,540.82,204.16,36.48
24955,004633.txt,Car,0.0,173.14,279.59,351.51,6.93
24956,004633.txt,Van,0.0,57.14,374.9,300.92,9.53
24957,004633.txt,Car,795.51,194.66,1241.0,374.0,5.57
24958,004633.txt,Car,922.35,189.68,1219.34,299.6,10.38
24959,004633.txt,Car,793.75,184.55,1047.99,263.19,14.78
24960,004633.txt,Car,236.49,173.52,438.8,244.12,17.09
24961,004633.txt,Car,637.06,181.2,665.2,201.87,48.85
24962,004633.txt,Car,468.44,174.71,544.71,202.76,42.5
24963,004633.txt,Car,693.5,179.11,781.83,212.3,34.34
24964,004633.txt,Car,380.8,178.65,507.4,225.51,24.23
24965,004633.txt,Car,307.22,174.43,475.94,234.94,19.47
24966,004633.txt,Car,746.35,180.54,862.69,228.67,24.73
24967,004633.txt,Car,763.21,183.88,892.62,232.2,22.43
24968,004634.txt,Van,0.0,117.92,149.84,283.04,10.66
24969,004634.txt,Pedestrian,265.53,148.33,324.86,324.57,7.89
24970,004635.txt,Car,638.8,172.14,674.79,203.48,41.32
24971,004635.txt,Car,660.88,178.07,706.35,212.39,31.59
24972,004635.txt,Truck,648.35,149.11,688.03,189.95,67.03
24973,004635.txt,Car,748.34,176.25,814.48,213.63,30.41
24974,004635.txt,Van,1110.48,130.64,1241.0,339.9,6.68
24975,004635.txt,Car,801.03,175.1,867.28,202.49,40.97
24976,004636.txt,Car,0.0,187.01,441.49,374.0,6.12
24977,004636.txt,Car,796.11,202.2,1233.32,374.0,6.11
24978,004636.txt,Car,321.46,175.38,487.47,285.08,12.19
24979,004636.txt,Car,711.76,193.16,887.55,311.17,11.66
24980,004636.txt,Car,464.26,174.97,533.24,230.42,20.81
24981,004636.txt,Car,673.15,180.64,732.21,223.35,25.65
24982,004636.txt,Car,504.23,177.47,556.51,215.92,28.04
24983,004636.txt,Car,651.41,175.54,679.51,200.62,45.76
24984,004636.txt,Van,643.73,162.93,671.04,194.16,58.26
24985,004637.txt,Car,581.6,172.45,615.97,205.15,36.29
24986,004637.txt,Car,593.35,168.99,622.16,199.04,45.06
24987,004637.txt,Pedestrian,1138.68,143.2,1241.0,374.0,4.9
24988,004637.txt,Car,748.73,177.52,1021.34,349.95,8.3
24989,004637.txt,Car,697.72,175.7,805.93,269.72,13.51
24990,004637.txt,Car,649.18,166.8,694.6,209.38,31.87
24991,004637.txt,Car,0.0,205.18,192.43,334.13,10.03
24992,004637.txt,Car,144.17,187.05,317.32,271.29,15.49
24993,004637.txt,Car,310.64,182.33,405.19,234.67,23.17
24994,004637.txt,Car,633.82,170.0,656.16,191.21,56.63
24995,004638.txt,Car,279.14,171.22,340.31,198.09,38.57
24996,004639.txt,Car,601.09,179.54,624.55,201.86,52.32
24997,004639.txt,Car,736.67,169.11,951.38,329.0,9.64
24998,004639.txt,Car,674.2,185.24,743.63,238.87,21.16
24999,004639.txt,Car,664.96,180.36,724.87,225.23,26.2
25000,004639.txt,Car,646.16,178.33,681.64,208.85,41.09
25001,004639.txt,Pedestrian,691.57,170.95,702.57,203.16,41.17
25002,004640.txt,Car,933.63,216.6,1241.0,374.0,2.81
25003,004640.txt,Car,415.19,183.17,495.04,244.67,20.08
25004,004640.txt,Car,0.0,205.44,273.89,374.0,3.96
25005,004640.txt,Car,773.27,191.63,1056.12,374.0,7.92
25006,004640.txt,Car,689.27,182.25,805.47,265.86,14.54
25007,004640.txt,Car,652.47,181.11,735.79,243.38,19.16
25008,004640.txt,Car,634.09,183.38,696.51,227.94,25.33
25009,004640.txt,Car,453.58,184.85,514.99,228.97,25.79
25010,004640.txt,Car,487.1,183.65,527.12,213.71,36.07
25011,004640.txt,Car,758.02,167.88,828.3,202.51,44.32
25012,004641.txt,Car,507.33,178.66,539.12,201.95,49.57
25013,004642.txt,Car,241.19,185.65,409.99,240.3,21.13
25014,004642.txt,Car,511.08,178.98,562.43,194.25,67.12
25015,004643.txt,Car,0.0,162.59,265.64,346.49,8.24
25016,004643.txt,Car,102.65,178.04,380.3,281.54,12.82
25017,004643.txt,Car,864.2,156.67,971.02,218.34,26.47
25018,004643.txt,Car,932.16,170.82,1025.78,213.8,27.22
25019,004643.txt,Car,249.52,184.4,439.86,249.2,17.82
25020,004643.txt,Car,302.35,180.84,442.87,237.22,20.63
25021,004643.txt,Car,319.63,172.86,480.23,231.58,22.86
25022,004643.txt,Car,402.2,174.33,512.54,219.09,29.11
25023,004643.txt,Car,650.9,170.71,723.39,196.83,42.93
25024,004644.txt,Car,267.1,189.85,363.89,242.5,24.65
25025,004644.txt,Car,381.7,184.31,428.37,217.18,37.14
25026,004644.txt,Truck,436.24,158.23,487.81,205.93,55.87
25027,004644.txt,Car,581.15,180.43,598.61,194.26,68.27
25028,004645.txt,Car,599.39,174.33,680.6,236.68,20.51
25029,004645.txt,Car,336.82,180.5,384.0,209.46,39.39
25030,004645.txt,Car,414.69,180.23,458.26,208.7,40.6
25031,004646.txt,Pedestrian,1061.73,141.37,1142.92,314.25,7.87
25032,004647.txt,Pedestrian,825.35,160.77,854.45,230.94,18.03
25033,004647.txt,Cyclist,694.11,164.07,715.15,208.9,31.66
25034,004647.txt,Cyclist,678.68,169.72,687.29,198.08,46.76
25035,004648.txt,Car,573.55,180.85,608.88,213.14,38.01
25036,004648.txt,Car,123.86,193.73,306.39,279.13,14.3
25037,004648.txt,Car,289.68,195.13,473.16,307.52,11.52
25038,004648.txt,Car,313.26,186.64,404.84,236.86,23.4
25039,004648.txt,Car,439.58,187.22,505.54,228.49,27.28
25040,004648.txt,Van,497.86,159.86,543.2,210.61,42.09
25041,004648.txt,Car,110.25,192.91,240.68,245.57,21.24
25042,004648.txt,Car,233.15,182.85,323.57,227.92,28.55
25043,004649.txt,Car,601.07,176.22,628.67,203.5,45.91
25044,004649.txt,Car,349.87,186.39,412.7,219.69,34.92
25045,004650.txt,Van,541.9,156.45,611.16,228.27,27.84
25046,004650.txt,Car,667.94,189.97,799.15,241.32,22.19
25047,004650.txt,Misc,443.9,173.52,481.12,190.9,45.56
25048,004650.txt,Van,450.08,149.78,478.75,184.28,51.96
25049,004651.txt,Truck,40.55,0.0,321.08,374.0,3.59
25050,004651.txt,Car,646.59,173.54,787.36,300.47,9.96
25051,004651.txt,Pedestrian,622.72,163.85,664.72,288.67,10.02
25052,004651.txt,Car,248.19,175.72,393.66,240.84,18.57
25053,004651.txt,Pedestrian,328.81,175.84,351.48,247.1,17.35
25054,004652.txt,Car,873.84,191.39,1241.0,374.0,6.05
25055,004652.txt,Car,336.62,187.31,471.63,271.33,15.87
25056,004652.txt,Car,420.03,184.74,508.4,247.25,21.12
25057,004652.txt,Car,697.15,175.11,743.8,215.07,34.85
25058,004652.txt,Car,467.36,189.32,532.46,232.77,25.93
25059,004652.txt,Car,496.83,185.71,550.99,223.63,30.69
25060,004652.txt,Car,0.0,193.15,180.46,251.36,20.63
25061,004653.txt,Van,1165.3,132.16,1241.0,323.14,9.01
25062,004653.txt,Car,648.14,182.81,840.53,285.85,13.03
25063,004653.txt,Car,507.48,155.05,703.07,270.46,15.1
25064,004653.txt,Car,963.83,163.28,1057.78,234.98,16.41
25065,004653.txt,Truck,1181.23,103.41,1241.0,203.95,28.88
25066,004653.txt,Misc,354.41,209.44,617.45,274.98,16.19
25067,004653.txt,Car,335.53,185.98,523.39,257.94,18.34
25068,004653.txt,Car,265.05,189.86,401.04,244.46,21.14
25069,004653.txt,Misc,296.97,192.34,418.62,248.62,19.46
25070,004653.txt,Misc,426.45,169.62,481.68,214.16,33.94
25071,004653.txt,Car,0.0,200.54,54.53,248.99,21.45
25072,004654.txt,Car,693.15,169.2,722.86,193.97,47.25
25073,004654.txt,Car,0.0,150.57,223.75,355.59,8.24
25074,004654.txt,Car,744.85,170.3,906.16,280.52,12.38
25075,004654.txt,Car,587.74,167.55,638.9,202.17,33.97
25076,004654.txt,Car,738.23,149.19,828.63,247.6,17.06
25077,004655.txt,Car,646.34,171.76,709.47,217.89,24.48
25078,004656.txt,Car,158.48,196.01,445.7,366.46,8.62
25079,004657.txt,Pedestrian,912.84,154.67,974.4,285.18,9.35
25080,004657.txt,Cyclist,136.8,158.12,405.54,373.0,4.82
25081,004657.txt,Car,603.79,166.01,641.62,197.32,36.56
25082,004657.txt,Pedestrian,773.7,157.29,797.25,226.07,17.55
25083,004657.txt,Van,666.33,135.23,723.44,203.55,30.12
25084,004658.txt,Car,600.14,174.2,630.17,203.11,43.47
25085,004658.txt,Truck,647.13,161.53,694.8,192.41,73.43
